1.480000000000000066e-02,1.900000000000000105e-04,8.000000000000000654e-05,5.100000000000000366e-04,1.299999999999999886e-04,2.400000000000000061e-04,2.100000000000000087e-04,0.000000000000000000e+00,2.000000000000000096e-04,2.700000000000000035e-04,1.471000000000000085e-02,1.346999999999999933e-02,3.000000000000000076e-05,5.591999999999999749e-02,6.830999999999999572e-02,1.132299999999999973e-01,1.117699999999999944e-01,9.132999999999999452e-02,1.168700000000000017e-01,1.208400000000000030e-01,6.436000000000000054e-02,6.922000000000000375e-02,8.120000000000000481e-03,1.464000000000000024e-02,2.262000000000000122e-02,1.464000000000000024e-02,9.669999999999999776e-03,2.600999999999999840e-02,8.309999999999999679e-03,1.047000000000000014e-02,2.599999999999999772e-04,6.230000000000000294e-03,2.589999999999999854e-03,1.879999999999999944e-03,9.899999999999999946e-04,1.110000000000000092e-03,5.699999999999999772e-04,6.899999999999999667e-04,3.699999999999999947e-04,1.413999999999999979e-02
1.345999999999999974e-02,3.099999999999999999e-04,1.800000000000000113e-04,9.799999999999999684e-04,5.999999999999999474e-04,6.400000000000000524e-04,6.700000000000000226e-04,4.800000000000000122e-04,3.699999999999999947e-04,2.700000000000000035e-04,2.108000000000000151e-02,9.350000000000000672e-03,9.000000000000000567e-05,4.000000000000000327e-05,6.487999999999999323e-02,5.534000000000000030e-02,1.109499999999999931e-01,6.090999999999999887e-02,1.706799999999999984e-01,1.191699999999999982e-01,1.207799999999999985e-01,6.340999999999999415e-02,5.897000000000000158e-02,8.640000000000000110e-03,2.187000000000000055e-02,8.370000000000000703e-03,1.426000000000000011e-02,1.839999999999999969e-02,1.272000000000000040e-02,9.050000000000000752e-03,2.000000000000000096e-04,6.309999999999999637e-03,6.680000000000000174e-03,1.420000000000000038e-03,3.870000000000000176e-03,1.500000000000000031e-03,1.449999999999999900e-03,9.499999999999999981e-04,1.160000000000000007e-03,9.539999999999999869e-03
1.472000000000000045e-02,5.400000000000000069e-04,2.100000000000000087e-04,9.399999999999999719e-04,2.500000000000000052e-04,3.800000000000000209e-04,2.400000000000000061e-04,2.000000000000000164e-05,2.200000000000000078e-04,3.400000000000000244e-04,2.135000000000000092e-02,9.190000000000000252e-03,9.000000000000000567e-05,3.000000000000000076e-05,9.190000000000000252e-03,5.333000000000000240e-02,5.517999999999999988e-02,6.126000000000000195e-02,1.126999999999999946e-01,1.699499999999999900e-01,1.167600000000000027e-01,1.203400000000000025e-01,5.519999999999999907e-02,6.822999999999999898e-02,1.946000000000000160e-02,1.480000000000000066e-02,9.530000000000000276e-03,2.334999999999999923e-02,1.012000000000000052e-02,1.311999999999999972e-02,4.400000000000000157e-04,1.112999999999999927e-02,5.700000000000000205e-03,3.129999999999999970e-03,2.850000000000000103e-03,3.139999999999999996e-03,7.500000000000000156e-04,1.020000000000000073e-03,6.400000000000000524e-04,1.016000000000000063e-02
1.333999999999999943e-02,6.899999999999999667e-04,4.400000000000000157e-04,1.420000000000000038e-03,8.000000000000000383e-04,8.300000000000000086e-04,7.399999999999999894e-04,6.400000000000000524e-04,7.799999999999999859e-04,5.400000000000000069e-04,2.672000000000000069e-02,5.440000000000000391e-03,1.299999999999999886e-04,4.000000000000000327e-05,4.349999999999999700e-03,2.200000000000000078e-04,5.603999999999999954e-02,3.094999999999999835e-02,1.134300000000000030e-01,1.121199999999999974e-01,1.712899999999999978e-01,1.164000000000000035e-01,1.029800000000000021e-01,6.135000000000000175e-02,7.144000000000000350e-02,8.139999999999999666e-03,1.380999999999999936e-02,1.322000000000000085e-02,1.451999999999999992e-02,1.026000000000000002e-02,5.299999999999999807e-04,9.310000000000000567e-03,1.158999999999999961e-02,3.079999999999999839e-03,6.660000000000000121e-03,3.550000000000000204e-03,3.520000000000000125e-03,1.199999999999999895e-03,1.690000000000000096e-03,5.799999999999999600e-03
1.396000000000000019e-02,9.700000000000000505e-04,3.800000000000000209e-04,1.690000000000000096e-03,5.000000000000000104e-04,7.900000000000000121e-04,3.600000000000000227e-04,2.200000000000000078e-04,2.100000000000000087e-04,2.200000000000000078e-04,2.563999999999999960e-02,5.420000000000000338e-03,8.000000000000000654e-05,3.000000000000000076e-05,3.680000000000000111e-03,2.000000000000000164e-05,0.000000000000000000e+00,2.979000000000000051e-02,5.539999999999999786e-02,1.123200000000000032e-01,1.120600000000000068e-01,1.741199999999999970e-01,1.003000000000000003e-01,1.202399999999999997e-01,6.855999999999999595e-02,6.894000000000000128e-02,9.230000000000000357e-03,1.845000000000000112e-02,9.579999999999999974e-03,1.485000000000000035e-02,8.499999999999999526e-04,1.342999999999999923e-02,8.309999999999999679e-03,5.309999999999999616e-03,6.049999999999999822e-03,6.150000000000000085e-03,2.050000000000000173e-03,2.850000000000000103e-03,7.699999999999999597e-04,6.219999999999999835e-03
1.322000000000000085e-02,7.799999999999999859e-04,5.900000000000000296e-04,1.959999999999999937e-03,1.219999999999999947e-03,1.069999999999999988e-03,1.129999999999999928e-03,7.100000000000000191e-04,6.800000000000000488e-04,5.199999999999999544e-04,3.187999999999999862e-02,1.209999999999999921e-03,1.499999999999999869e-04,5.000000000000000240e-05,3.200000000000000262e-04,1.000000000000000048e-04,3.800000000000000209e-04,0.000000000000000000e+00,5.471999999999999781e-02,5.632999999999999813e-02,1.109399999999999969e-01,1.136199999999999988e-01,1.518500000000000127e-01,1.145300000000000068e-01,1.201699999999999990e-01,6.128000000000000114e-02,6.605999999999999373e-02,9.509999999999999357e-03,1.352000000000000077e-02,9.599999999999999159e-03,8.400000000000000348e-04,1.016000000000000063e-02,1.417999999999999990e-02,4.989999999999999644e-03,1.120999999999999948e-02,6.479999999999999649e-03,5.619999999999999996e-03,3.190000000000000127e-03,3.419999999999999863e-03,1.809999999999999977e-03
9.440000000000000474e-03,1.149999999999999981e-03,4.499999999999999877e-04,2.129999999999999949e-03,6.499999999999999702e-04,1.149999999999999981e-03,5.999999999999999474e-04,3.499999999999999964e-04,3.200000000000000262e-04,3.699999999999999947e-04,2.650999999999999884e-02,1.389999999999999960e-03,8.000000000000000654e-05,3.000000000000000076e-05,1.000000000000000082e-05,3.000000000000000076e-05,1.000000000000000082e-05,1.000000000000000082e-05,2.000000000000000164e-05,5.510999999999999927e-02,5.603000000000000341e-02,1.134300000000000030e-01,1.000000000000000056e-01,1.693999999999999950e-01,1.175400000000000056e-01,1.208999999999999936e-01,6.290999999999999370e-02,6.711000000000000298e-02,9.159999999999999740e-03,1.393999999999999927e-02,1.299999999999999940e-03,1.473000000000000004e-02,9.870000000000000301e-03,6.980000000000000093e-03,8.999999999999999320e-03,1.047999999999999973e-02,5.190000000000000169e-03,5.850000000000000165e-03,2.350000000000000092e-03,4.020000000000000136e-03
1.174000000000000044e-02,8.599999999999999789e-04,7.799999999999999859e-04,1.619999999999999912e-03,1.090000000000000040e-03,7.500000000000000156e-04,9.399999999999999719e-04,4.400000000000000157e-04,4.400000000000000157e-04,2.500000000000000052e-04,2.850000000000000103e-02,8.999999999999999754e-04,8.000000000000000654e-05,0.000000000000000000e+00,3.000000000000000076e-05,4.000000000000000327e-05,4.000000000000000327e-05,0.000000000000000000e+00,1.000000000000000082e-05,6.000000000000000152e-05,5.501000000000000334e-02,5.616000000000000159e-02,9.889000000000000568e-02,1.126199999999999979e-01,1.723699999999999954e-01,1.161500000000000032e-01,1.197499999999999953e-01,6.489999999999999936e-02,6.704000000000000237e-02,9.629999999999999671e-03,8.400000000000000348e-04,9.780000000000000498e-03,1.490000000000000005e-02,5.850000000000000165e-03,1.329999999999999932e-02,8.850000000000000228e-03,9.459999999999999659e-03,5.969999999999999613e-03,6.380000000000000254e-03,3.579999999999999849e-03
6.159999999999999677e-03,1.309999999999999967e-03,4.499999999999999877e-04,2.060000000000000199e-03,8.000000000000000383e-04,1.000000000000000021e-03,5.199999999999999544e-04,2.999999999999999737e-04,3.899999999999999929e-04,3.800000000000000209e-04,5.022000000000000075e-02,1.270000000000000078e-03,9.000000000000000567e-05,2.000000000000000164e-05,1.000000000000000082e-05,1.000000000000000082e-05,3.000000000000000076e-05,0.000000000000000000e+00,3.000000000000000076e-05,1.000000000000000082e-05,1.000000000000000082e-05,5.530000000000000193e-02,4.943000000000000171e-02,1.103800000000000059e-01,1.142299999999999982e-01,1.707299999999999929e-01,1.167799999999999949e-01,1.206300000000000011e-01,6.356000000000000538e-02,6.725000000000000422e-02,1.149999999999999981e-03,1.383000000000000028e-02,9.069999999999999937e-03,7.150000000000000105e-03,8.389999999999999888e-03,1.042000000000000044e-02,4.780000000000000394e-03,5.570000000000000298e-03,2.340000000000000066e-03,3.939999999999999926e-03
1.146999999999999929e-02,2.510000000000000078e-03,1.660000000000000017e-03,1.760000000000000063e-03,1.510000000000000057e-03,8.700000000000000051e-04,1.240000000000000000e-03,6.599999999999999964e-04,8.700000000000000051e-04,5.199999999999999544e-04,7.749000000000000332e-02,1.340000000000000045e-03,4.699999999999999859e-04,4.000000000000000327e-05,5.000000000000000240e-05,0.000000000000000000e+00,5.000000000000000240e-05,0.000000000000000000e+00,4.000000000000000327e-05,2.000000000000000164e-05,6.000000000000000152e-05,0.000000000000000000e+00,4.830999999999999878e-02,5.489999999999999741e-02,1.137500000000000039e-01,1.135800000000000004e-01,1.711199999999999943e-01,1.150899999999999979e-01,1.213000000000000050e-01,6.494999999999999385e-02,7.200000000000000453e-04,9.780000000000000498e-03,1.471000000000000085e-02,5.510000000000000141e-03,1.514000000000000068e-02,1.030999999999999972e-02,1.204000000000000035e-02,8.600000000000000006e-03,1.042000000000000044e-02,7.139999999999999646e-03
5.930000000000000375e-03,4.300000000000000003e-03,1.340000000000000045e-03,4.020000000000000136e-03,1.069999999999999988e-03,1.139999999999999954e-03,7.200000000000000453e-04,7.399999999999999894e-04,6.800000000000000488e-04,6.800000000000000488e-04,9.873999999999999444e-02,1.580000000000000024e-03,3.800000000000000209e-04,1.499999999999999869e-04,6.999999999999999387e-05,9.000000000000000567e-05,2.000000000000000164e-05,1.000000000000000082e-05,4.000000000000000327e-05,2.000000000000000164e-05,3.000000000000000076e-05,1.000000000000000082e-05,0.000000000000000000e+00,5.587000000000000299e-02,5.666999999999999815e-02,1.111899999999999972e-01,1.129099999999999965e-01,1.720800000000000107e-01,1.164700000000000041e-01,1.207199999999999940e-01,1.010000000000000047e-03,6.723999999999999422e-02,9.100000000000000450e-03,6.819999999999999674e-03,8.109999999999999154e-03,1.137999999999999949e-02,5.989999999999999665e-03,8.609999999999999598e-03,5.440000000000000391e-03,8.630000000000000518e-03
1.118000000000000070e-02,4.720000000000000237e-03,3.399999999999999811e-03,2.980000000000000010e-03,2.690000000000000117e-03,1.779999999999999898e-03,2.060000000000000199e-03,1.500000000000000031e-03,2.069999999999999792e-03,1.219999999999999947e-03,1.280799999999999994e-01,2.000000000000000042e-03,8.099999999999999561e-04,4.099999999999999912e-04,5.599999999999999509e-04,2.200000000000000078e-04,3.899999999999999929e-04,0.000000000000000000e+00,4.299999999999999894e-04,3.499999999999999964e-04,3.499999999999999964e-04,1.700000000000000122e-04,1.700000000000000122e-04,0.000000000000000000e+00,5.691000000000000225e-02,5.451000000000000290e-02,1.124600000000000044e-01,1.124499999999999944e-01,1.709700000000000109e-01,1.157099999999999934e-01,8.999999999999999754e-04,6.524000000000000632e-02,6.855999999999999595e-02,5.510000000000000141e-03,1.581000000000000114e-02,1.050000000000000065e-02,1.227999999999999925e-02,9.490000000000000172e-03,1.247999999999999977e-02,8.680000000000000215e-03
1.225000000000000047e-02,9.029999999999999832e-03,3.330000000000000061e-03,1.090999999999999956e-02,2.609999999999999907e-03,2.690000000000000117e-03,7.100000000000000191e-04,1.090000000000000040e-03,8.400000000000000348e-04,7.799999999999999859e-04,1.530299999999999994e-01,6.250000000000000347e-03,8.099999999999999561e-04,2.200000000000000078e-04,1.800000000000000113e-04,1.700000000000000122e-04,6.000000000000000152e-05,1.000000000000000082e-05,3.000000000000000076e-05,3.000000000000000076e-05,3.000000000000000076e-05,0.000000000000000000e+00,2.000000000000000164e-05,1.000000000000000082e-05,5.810000000000000060e-03,5.537999999999999867e-02,5.587999999999999912e-02,1.102000000000000063e-01,1.122999999999999970e-01,1.725800000000000112e-01,4.969999999999999592e-03,1.198199999999999960e-01,6.439000000000000279e-02,3.529000000000000192e-02,8.250000000000000389e-03,1.150999999999999940e-02,5.769999999999999955e-03,1.022999999999999951e-02,6.570000000000000319e-03,1.595999999999999849e-02
1.750000000000000167e-02,7.510000000000000182e-03,6.230000000000000294e-03,1.080000000000000057e-02,6.069999999999999875e-03,3.459999999999999968e-03,3.910000000000000281e-03,1.629999999999999939e-03,2.200000000000000133e-03,1.389999999999999960e-03,1.781200000000000006e-01,6.799999999999999621e-03,1.379999999999999933e-03,5.199999999999999544e-04,6.700000000000000226e-04,2.999999999999999737e-04,4.899999999999999842e-04,1.000000000000000082e-05,4.499999999999999877e-04,3.299999999999999982e-04,3.299999999999999982e-04,1.299999999999999886e-04,1.600000000000000131e-04,1.000000000000000082e-05,5.619999999999999996e-03,3.000000000000000076e-05,5.544000000000000317e-02,5.623000000000000220e-02,1.131500000000000006e-01,1.120300000000000046e-01,4.619999999999999975e-03,1.162500000000000061e-01,1.219599999999999990e-01,3.502000000000000252e-02,6.891999999999999515e-02,1.030000000000000013e-02,1.221999999999999996e-02,9.509999999999999357e-03,1.362000000000000016e-02,1.468000000000000034e-02
1.908999999999999933e-02,1.115999999999999978e-02,4.440000000000000370e-03,1.870000000000000134e-02,5.340000000000000129e-03,6.109999999999999980e-03,2.650000000000000012e-03,2.500000000000000052e-03,1.209999999999999921e-03,1.219999999999999947e-03,1.484099999999999864e-01,1.110000000000000049e-02,1.090000000000000040e-03,5.999999999999999474e-04,5.500000000000000331e-04,3.499999999999999964e-04,2.000000000000000096e-04,1.100000000000000039e-04,6.000000000000000152e-05,1.100000000000000039e-04,6.000000000000000152e-05,2.000000000000000164e-05,4.000000000000000327e-05,0.000000000000000000e+00,9.900000000000000813e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.582000000000000156e-02,5.501999999999999946e-02,1.111700000000000049e-01,9.169999999999999332e-03,1.728099999999999914e-01,1.160400000000000043e-01,6.471999999999999975e-02,6.174999999999999933e-02,6.439000000000000279e-02,5.640000000000000048e-03,9.690000000000000696e-03,6.590000000000000371e-03,2.216999999999999874e-02
2.725999999999999951e-02,8.630000000000000518e-03,7.550000000000000287e-03,1.696999999999999897e-02,1.026000000000000002e-02,6.199999999999999782e-03,7.680000000000000195e-03,3.099999999999999891e-03,4.129999999999999991e-03,1.860000000000000108e-03,1.224299999999999972e-01,1.128000000000000010e-02,2.060000000000000199e-03,8.800000000000000313e-04,1.020000000000000073e-03,5.199999999999999544e-04,6.599999999999999964e-04,6.999999999999999387e-05,6.599999999999999964e-04,4.000000000000000192e-04,4.699999999999999859e-04,1.800000000000000113e-04,1.299999999999999886e-04,6.999999999999999387e-05,9.469999999999999252e-03,1.000000000000000082e-05,1.000000000000000082e-05,2.100000000000000087e-04,5.603999999999999954e-02,5.637000000000000344e-02,9.480000000000000579e-03,1.134300000000000030e-01,1.713000000000000078e-01,6.281000000000000472e-02,1.200399999999999939e-01,6.454000000000000015e-02,5.936000000000000304e-02,9.220000000000000764e-03,1.383999999999999987e-02,1.940000000000000058e-02
2.573999999999999899e-02,1.310000000000000053e-02,5.559999999999999838e-03,2.613000000000000045e-02,7.349999999999999763e-03,1.010999999999999920e-02,5.780000000000000415e-03,5.130000000000000011e-03,2.569999999999999802e-03,3.000000000000000062e-03,9.604999999999999649e-02,1.520999999999999956e-02,1.649999999999999991e-03,9.100000000000000016e-04,6.400000000000000524e-04,9.200000000000000278e-04,4.499999999999999877e-04,2.700000000000000035e-04,1.900000000000000105e-04,2.599999999999999772e-04,1.200000000000000030e-04,3.000000000000000076e-05,4.000000000000000327e-05,2.000000000000000164e-05,1.369000000000000078e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000567e-05,1.000000000000000082e-05,5.741999999999999882e-02,1.301000000000000073e-02,1.109300000000000008e-01,1.116999999999999937e-01,9.163999999999999924e-02,1.150299999999999934e-01,1.167300000000000004e-01,5.240000000000000213e-02,6.389000000000000234e-02,6.360000000000000202e-03,2.587000000000000063e-02
3.067999999999999894e-02,8.699999999999999400e-03,8.309999999999999679e-03,1.789999999999999925e-02,1.320999999999999952e-02,8.869999999999999413e-03,1.193999999999999923e-02,5.850000000000000165e-03,7.289999999999999605e-03,3.439999999999999915e-03,7.259000000000000175e-02,1.187999999999999994e-02,2.510000000000000078e-03,8.599999999999999789e-04,1.699999999999999905e-03,8.199999999999999824e-04,1.180000000000000059e-03,1.299999999999999886e-04,8.999999999999999754e-04,5.500000000000000331e-04,5.400000000000000069e-04,2.200000000000000078e-04,2.200000000000000078e-04,2.000000000000000164e-05,1.025000000000000043e-02,1.000000000000000082e-05,4.000000000000000327e-05,1.800000000000000113e-04,1.700000000000000122e-04,2.900000000000000017e-04,8.760000000000000425e-03,5.743000000000000188e-02,1.115099999999999980e-01,5.949000000000000121e-02,1.691799999999999971e-01,1.155000000000000054e-01,1.063500000000000001e-01,6.403000000000000358e-02,6.711999999999999911e-02,1.938000000000000139e-02
2.469000000000000014e-02,1.175999999999999962e-02,5.040000000000000209e-03,2.272000000000000061e-02,9.090000000000000857e-03,1.362000000000000016e-02,8.600000000000000006e-03,9.230000000000000357e-03,6.049999999999999822e-03,6.300000000000000044e-03,4.302000000000000268e-02,1.264999999999999979e-02,1.760000000000000063e-03,1.389999999999999960e-03,1.020000000000000073e-03,1.180000000000000059e-03,5.800000000000000034e-04,4.099999999999999912e-04,3.899999999999999929e-04,4.600000000000000139e-04,1.900000000000000105e-04,2.000000000000000096e-04,5.000000000000000240e-05,4.000000000000000327e-05,9.480000000000000579e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000654e-05,2.000000000000000164e-05,4.000000000000000327e-05,8.429999999999999993e-03,5.630999999999999894e-02,5.619999999999999996e-02,6.083000000000000212e-02,1.109499999999999931e-01,1.673600000000000088e-01,9.868999999999999995e-02,1.157699999999999979e-01,5.986999999999999961e-02,7.552999999999999992e-02
